Ax,Ay,Az,pitch,roll,label
13.61893,-6.083307,7.754554,168.3597,-55.13644,1
14.06192,-6.196703,7.686519,168.9285,-55.19041,1
13.67887,-6.374091,7.410935,169.8688,-54.28053,1
14.20081,-6.689581,7.056531,171.194,-55.9578,1
15.33327,-7.07551,6.872761,172.3181,-57.74554,1
15.67743,-7.432362,6.550288,173.3463,-57.84815,1
15.58211,-7.352783,5.842987,173.9604,-59.31999,1
15.84379,-7.144345,4.53131,175.0684,-62.83805,1
16.40661,-6.824684,3.59287,175.7402,-65.74727,1
15.89729,-6.714242,3.650951,175.4993,-64.15075,1
15.78252,-7.324088,3.631354,176.1875,-62.0474,1
17.0467,-7.79438,2.374886,177.7487,-64.88504,1
17.52974,-7.901179,1.72139,178.4362,-65.45764,1
16.77961,-7.412527,0.9241516,179.0842,-66.23172,1
16.55437,-6.985103,-0.4495139,-89.41939,-67.27309,1
16.59862,-6.567599,-1.952921,-154.8869,-67.50164,1
16.7246,-6.705637,-2.319795,-171.4895,-66.8186,1
16.91411,-7.334507,-1.698639,-176.7739,-65.63098,1
17.22904,-7.644354,-2.069477,-177.662,-65.08405,1
16.83193,-7.263925,-3.302424,-176.3703,-64.27659,1
16.11315,-6.890492,-4.181678,-175.0155,-62.93159,1
15.28163,-6.709146,-4.36917,-174.5648,-61.96344,1
14.38961,-6.414215,-4.680004,-173.6346,-60.65436,1
14.07682,-6.342278,-4.996534,-173.0738,-59.83418,1
13.82086,-6.28838,-5.425818,-172.3605,-58.59348,1
12.95062,-6.100727,-5.845583,-171.2442,-56.11691,1
11.7257,-5.619267,-6.106746,-169.1829,-53.88939,1
10.31155,-4.944046,-6.152285,-165.9185,-51.72003,1
9.103285,-4.446636,-6.027199,-163.1681,-49.77591,1
8.240974,-4.036775,-5.658345,-161.0737,-49.58996,1
8.002054,-3.927127,-5.045393,-162.2179,-51.90574,1
7.660406,-4.072098,-3.895569,-166.9279,-54.34248,1
7.099147,-3.853358,-3.595543,-166.586,-53.31734,1
6.572767,-3.285117,-3.70908,-160.9329,-52.77437,1
5.70675,-2.376313,-3.951147,-143.5676,-50.07822,1
4.493853,-1.339485,-3.869224,-115.8294,-48.12876,1
5.415531,-0.9267761,-3.957478,-104.9079,-52.69727,1
4.141211,0.0228808,-4.39799,-90.49124,-42.16505,1
3.499976,0.07684741,-2.672069,-89.44756,-55.38152,1
3.681597,0.2005726,-2.20689,-87.60756,-61.09694,1
3.561802,0.4362082,-1.81227,-81.29109,-63.47591,1
3.084736,0.7770343,-1.528663,-65.16681,-60.01437,1
2.626092,1.088493,-1.416461,-48.93672,-53.60576,1
3.001644,1.218431,-1.526675,-44.95498,-57.2785,1
3.395405,1.037234,-1.105316,-43.91162,-68.72784,1
3.240659,0.7459299,-0.4379377,-29.48209,-77.90009,1
2.697394,0.4953345,0.8224586,53.31446,-62.51532,1
2.534643,0.6786899,1.642136,68.24964,-50.382,1
2.25394,0.3391495,2.566267,85.84029,-39.89643,1
2.693128,0.0470787,3.789344,89.10851,-34.07859,1
2.583855,-0.4604866,4.741547,93.40155,-26.55101,1
2.536784,-0.9913996,5.798415,100.4444,-21.93397,1
3.061917,-1.190567,5.965667,103.9812,-27.75475,1
4.107186,-1.256519,5.285627,107.6621,-40.49375,1
5.108312,-1.590838,4.699027,119.9456,-48.50126,1
6.085832,-2.065869,5.040794,131.2108,-48.79436,1
8.475609,-3.169603,6.352029,148.3157,-49.76553,1
8.861573,-3.697765,6.964188,153.3641,-47.81338,1
9.588337,-4.515744,7.611031,159.4747,-46.97484,1
10.48111,-4.671756,7.862524,160.5087,-49.38187,1
11.37408,-4.468346,7.372337,160.2845,-54.10967,1
12.24914,-4.403128,6.834995,161.2448,-57.56786,1
13.44915,-5.019755,7.146514,164.5772,-56.64067,1
13.71242,-5.393915,7.249,166.3482,-56.48936,1
14.27563,-5.961507,7.414681,168.4269,-56.21666,1
15.42021,-6.166253,7.307063,169.3982,-58.77827,1
15.63693,-5.898489,5.555444,171.247,-63.22653,1
15.66536,-6.037372,5.497311,171.6944,-62.42328,1
15.9885,-6.533576,5.563582,172.7482,-61.54779,1
16.1896,-6.68097,5.057615,173.6949,-62.90143,1
16.35479,-6.617261,4.17695,174.7108,-64.99352,1
16.69058,-6.418178,3.473754,175.3489,-67.00605,1
16.14964,-6.230143,2.987307,175.7528,-66.98431,1
15.17224,-5.940721,3.196095,174.9673,-65.72775,1
14.21682,-5.340444,2.352262,175.4967,-68.26073,1
14.4161,-5.396874,1.464343,177.2213,-69.06567,1
15.36554,-5.946086,1.657159,177.3989,-67.9047,1
16.05181,-6.395832,1.204376,178.3246,-67.84226,1
16.15874,-6.301769,0.09279856,-90.12494,-68.81483,1
15.91253,-6.017883,-0.772274,-156.2766,-69.18723,1
15.76299,-5.884064,-1.024455,-172.7206,-69.28009,1
15.84412,-5.96194,-0.9689874,-177.0793,-69.09288,1
15.96675,-5.988591,-1.211899,-177.7781,-69.02968,1
15.51259,-5.815689,-1.764635,-177.0066,-68.40968,1
15.16561,-5.55519,-2.15421,-176.0927,-68.50702,1
14.57968,-5.148891,-2.02176,-175.7794,-69.46047,1
13.51741,-4.962921,-1.521779,-176.6058,-68.87907,1
12.68442,-4.90745,-1.118457,-177.4376,-68.1019,1
11.7184,-4.618848,-1.915453,-174.9318,-66.22229,1
11.38173,-4.349175,-2.97841,-171.1801,-64.36382,1
11.47174,-4.139901,-3.948045,-167.3441,-62.84384,1
12.80148,-3.710496,-6.587647,-155.2247,-58.00113,1
13.18239,-3.639057,-7.757513,-151.0608,-56.18901,1
12.0081,-3.55835,-6.979772,-152.4342,-56.83406,1
10.39831,-3.372973,-6.286145,-152.1899,-55.0159,1
9.293766,-3.080625,-6.33899,-147.2594,-51.80767,1
8.938621,-3.26252,-5.447194,-153.6179,-55.2052,1
8.375782,-3.307994,-4.046297,-160.3027,-59.18439,1
7.356999,-2.979984,-3.464434,-159.2636,-58.19615,1
6.62466,-2.168947,-4.741124,-134.5814,-49.21573,1
5.768207,-1.51548,-4.992062,-116.0004,-46.30241,1
4.544937,-1.102517,-4.359879,-106.7896,-44.16296,1
4.550077,-2.342651,-2.006643,-157.4491,-57.71915,1
5.055631,-2.528557,-1.160665,-168.8768,-62.36238,1
4.760041,-1.828043,-1.521983,-153.3693,-63.84574,1
4.002,-0.9562017,-2.238995,-114.539,-55.61439,1
2.857203,-0.3791112,-1.850822,-97.5798,-55.02961,1
1.872496,0.002187356,-0.9583053,-90.20254,-66.44183,1
1.694554,-0.1592661,0.1895844,49.23324,-69.52428,1
2.273159,-0.7365293,0.5825002,118.3369,-64.59309,1
2.84338,-1.602697,1.571372,143.8205,-48.52248,1
3.513857,-1.625308,2.597903,135.654,-48.01738,1
3.178694,-0.5374097,1.444949,103.9103,-70.68508,1
2.32816,0.6934428,0.6341763,38.25456,-60.38617,1
1.752805,1.367469,1.0438,28.21125,-38.22459,1
1.716705,1.395914,2.038645,44.54503,-31.7419,1
2.510336,0.9164043,3.133108,71.22087,-37.78868,1
3.696352,0.3242706,3.902323,84.74356,-44.52113,1
4.294525,0.2570415,4.258031,87.51829,-45.71661,1
4.553603,-0.09016564,4.513954,90.35596,-45.22372,1
4.857195,-0.8395628,5.236938,100.1303,-41.59781,1
5.511292,-1.105921,5.974337,103.2412,-42.1312,1
6.217103,-0.9390755,6.33466,99.69722,-44.72352,1
6.605443,-0.6316078,6.482202,95.40111,-45.78519,1
6.490641,-0.7145538,6.474195,96.1767,-44.72791,1
6.399093,-0.8286642,6.319564,97.88831,-45.18466,1
7.069327,-1.166044,6.160597,104.8154,-49.44825,1
8.445359,-1.814223,5.770704,122.645,-56.04802,1
9.902671,-2.448524,6.545917,134.2708,-54.88286,1
10.61176,-2.860287,6.944425,141.1738,-54.68247,1
10.48557,-3.273875,7.239778,146.9815,-52.22828,1
10.84907,-4.023706,6.832381,157.0814,-54.08989,1
12.01194,-4.818094,7.59424,161.9386,-52.9804,1
12.58997,-5.485356,8.247984,164.8129,-51.38345,1
13.659,-6.239305,7.996631,168.5682,-53.75082,1
14.10247,-6.544554,7.675211,170.0097,-54.74709,1
14.26002,-6.913558,7.275231,171.4684,-54.98867,1
14.23836,-7.241039,7.3548,172.1372,-53.79694,1
14.19882,-7.493496,7.414197,172.5952,-53.19196,1
13.96628,-7.228006,6.164908,173.4111,-56.57655,1
14.14517,-7.231664,4.735691,174.927,-59.42056,1
14.53466,-7.986752,4.4969,175.9821,-57.48425,1
14.94627,-8.320972,4.067297,176.6634,-58.3413,1
14.99171,-8.332701,3.661819,177.0215,-58.90236,1
14.59546,-8.432598,3.373701,177.3196,-57.88469,1
14.34017,-8.926237,3.418389,177.5672,-55.71825,1
14.90842,-9.243578,2.590992,178.2684,-57.46393,1
15.73463,-9.270838,1.373191,179.0915,-59.76756,1
15.41114,-8.766452,-1.033152,-89.21581,-60.31841,1
15.97702,-8.451254,-2.1114,-155.8081,-61.70018,1
16.22085,-8.449667,-2.075701,-172.7325,-61.91909,1
15.77902,-8.460044,-2.136807,-176.9109,-60.80613,1
15.37048,-7.936513,-3.234861,-176.7104,-60.6786,1
14.92358,-7.575787,-3.753583,-176.2048,-60.30292,1
14.51378,-7.744179,-3.646238,-176.5464,-59.12701,1
14.03245,-7.764729,-4.071906,-176.1898,-57.49117,1
13.4632,-7.93327,-4.347114,-176.1042,-55.44978,1
12.67805,-7.786862,-4.916903,-175.4159,-53.25117,1
11.78864,-7.263638,-5.145541,-174.4621,-52.54234,1
9.163782,-5.576971,-6.2661,-168.3995,-46.19664,1
8.453621,-5.251301,-6.211875,-167.334,-45.58596,1
8.425119,-5.320719,-5.74761,-168.6214,-47.41154,1
8.579603,-5.539186,-4.390749,-171.8709,-51.53817,1
7.729376,-5.022786,-3.880947,-171.3221,-50.64035,1
6.487911,-3.988678,-4.125196,-164.8156,-47.50223,1
5.66758,-2.949043,-4.380188,-151.5709,-46.2251,1
5.308072,-2.21149,-4.506784,-136.366,-46.31435,1
5.329525,-1.666176,-4.410942,-122.6922,-49.09401,1
5.523431,-1.806378,-3.970391,-130.5504,-52.75211,1
5.972338,-2.103594,-2.876236,-147.7569,-61.38002,1
5.978621,-1.976785,-2.602697,-147.4393,-62.07338,1
5.098527,-1.738583,-2.730038,-138.8225,-56.08279,1
4.408043,-1.499467,-2.646952,-131.2582,-54.50686,1
3.996601,-1.18291,-2.423272,-121.0881,-56.19638,1
3.559749,-0.9924401,-2.078252,-116.5922,-57.53716,1
3.082428,-0.9520053,-1.631071,-120.5752,-59.03336,1
2.885884,-1.064001,-0.6304286,-155.1395,-67.98006,1
2.63384,-0.7705783,0.06684928,72.41911,-73.89246,1
1.865138,-0.4458314,0.02928188,147.4332,-78.13583,1
1.362314,-0.1491665,0.1222422,106.1848,-82.31242,1
1.353326,0.124317,0.5620733,90.73028,-61.2532,1
1.385196,0.2932443,1.0976,85.7677,-46.53165,1
1.418303,0.04098936,1.829434,89.07526,-34.57568,1
1.593575,-0.5320394,2.676784,97.47255,-28.47095,1
1.804389,-1.151144,4.000129,108.9138,-21.98228,1
2.033066,-1.582451,5.289844,115.4979,-19.44535,1
2.251844,-1.460434,5.707441,110.8174,-21.12631,1
2.507651,-1.280891,5.208502,107.8189,-26.55582,1
3.176738,-1.356313,5.509336,108.9359,-30.4759,1
4.126913,-1.436221,5.710241,110.606,-36.70949,1
4.572753,-1.651924,5.21818,118.6763,-41.48129,1
5.468912,-2.169128,5.364512,131.8256,-44.3597,1
6.375299,-2.580346,5.449578,141.1297,-47.51785,1
7.196257,-3.054851,5.122488,151.2961,-51.43969,1
7.774992,-3.606229,5.056877,158.6241,-51.65858,1
8.487101,-4.406669,5.392422,164.2207,-50.38759,1
9.591684,-5.398661,6.151473,167.8944,-49.21306,1
10.69024,-6.490615,6.395105,171.1618,-49.53868,1
11.9866,-7.386695,7.165295,172.4869,-49.29366,1
13.17081,-8.072197,7.682856,173.3069,-49.88726,1
13.55665,-7.977816,7.675776,173.2049,-51.09005,1
13.77393,-7.851229,7.849988,172.8468,-51.0058,1
14.7902,-8.301456,7.564929,173.8036,-53.29329,1
15.16638,-8.59717,7.037569,174.6205,-54.0813,1
14.74686,-8.79859,6.954211,174.9281,-52.39581,1
14.62941,-8.804052,6.576037,175.2137,-53.19881,1
14.96277,-8.460653,5.842242,175.4123,-56.3093,1
15.41602,-8.373009,4.757377,176.1893,-58.79161,1
16.00877,-8.697658,3.367469,177.4652,-60.22411,1
15.81758,-9.351632,3.122344,177.959,-57.48766,1
15.68718,-9.437913,2.378716,178.4819,-58.18938,1
15.57916,-9.118309,0.6503441,179.5818,-59.89441,1
15.536,-9.124599,0.002773076,-89.99619,-59.53768,1
4.907131,-5.827976,6.933871,168.4995,-28.15555,0
5.020994,-6.035905,7.226365,168.8153,-27.94938,0
5.002773,-5.886774,7.118127,168.4283,-28.56609,0
4.917413,-5.687882,6.740916,168.2724,-29.38682,0
4.867343,-5.53042,6.700483,167.6817,-29.29849,0
4.833278,-5.415638,6.67601,167.2193,-29.37576,0
4.900178,-5.606012,6.736331,167.9342,-29.16608,0
5.062351,-5.77571,6.997415,168.1927,-29.14259,0
4.987973,-5.814542,7.053707,168.2559,-28.43969,0
4.933465,-5.782951,6.906172,168.3733,-28.73972,0
4.810304,-5.75171,6.905201,168.2496,-27.97272,0
4.856727,-5.646934,6.818768,167.9709,-28.94675,0
5.026349,-5.584826,6.657098,167.9991,-30.48292,0
5.160334,-5.617783,6.702872,168.058,-30.70493,0
5.159712,-5.823544,6.985458,168.4021,-29.25574,0
5.091321,-5.919875,7.151275,168.5069,-28.47012,0
4.997011,-5.773371,6.853351,168.4242,-29.28586,0
4.876469,-5.51588,6.593918,167.8075,-29.71026,0
4.855311,-5.52872,6.61166,167.8376,-29.33849,0
5.01163,-5.684561,6.894421,168.0008,-29.25117,0
5.018388,-5.802529,7.027959,168.2504,-28.69267,0
5.023669,-5.778152,6.984131,168.2275,-29.04845,0
4.917251,-5.707415,7.041408,167.8436,-28.30637,0
4.766746,-5.60713,6.926441,167.617,-28.02646,0
4.865589,-5.560511,6.755843,167.7205,-29.39254,0
4.994448,-5.58836,6.772449,167.8114,-29.81459,0
5.037436,-5.74077,6.945392,168.1407,-29.06947,0
5.071527,-5.816582,7.013767,168.3294,-29.06441,0
5.008224,-5.783461,7.023678,168.1832,-28.74045,0
4.893637,-5.649485,6.916621,167.8131,-28.68336,0
4.773412,-5.59983,6.875492,167.6751,-28.14963,0
4.799021,-5.603577,7.007066,167.4645,-28.0909,0
4.807219,-5.669158,7.242868,167.3454,-27.41558,0
4.766172,-5.601157,7.158167,167.1917,-27.698,0
4.673311,-5.445891,7.075939,166.6212,-27.61136,0
4.630343,-5.166458,7.173895,164.9699,-27.6438,0
4.503341,-5.411779,6.929323,166.7227,-26.59952,0
4.399307,-5.705604,7.246776,167.47,-24.98341,0
5.382455,-5.779059,6.616857,168.8277,-33.44663,0
6.396781,-5.603493,5.748299,169.7104,-40.87778,0
6.996923,-5.274093,5.010421,169.9022,-45.68715,0
6.888385,-5.376695,4.804403,170.6382,-43.61953,0
6.507507,-5.874602,5.358034,171.217,-37.89352,0
6.198605,-6.329478,5.970493,171.5595,-34.25313,0
6.110605,-6.382146,5.798595,171.9315,-35.27262,0
6.250214,-6.22293,5.017608,172.6677,-38.94562,0
7.72882,-5.996378,6.233743,170.1987,-42.7449,0
8.901128,-5.69194,7.203963,167.5258,-44.74103,0
9.260644,-5.213605,7.028131,165.6191,-47.45489,0
9.38464,-5.331047,7.569556,165.2856,-44.99145,0
9.374339,-5.112607,7.642065,163.9256,-45.6069,0
9.547738,-4.788651,6.356549,164.8475,-51.8208,0
10.02743,-4.820787,5.55214,166.8453,-54.89955,0
10.95001,-4.983247,5.422863,167.944,-56.78822,0
12.00127,-5.320145,4.920084,170.2927,-59.69957,0
12.12582,-5.402573,4.648941,171.1388,-59.77085,0
11.98816,-5.392654,4.600907,171.2138,-59.35341,0
11.44917,-5.050797,4.098686,171.1008,-60.75129,0
11.00737,-4.419454,3.310535,170.6819,-64.42858,0
10.85921,-4.232888,2.901611,171.1091,-65.15929,0
11.14898,-4.610021,3.821105,170.1632,-60.81116,0
11.32033,-4.614299,4.547484,168.2935,-60.42229,0
10.9572,-4.170269,3.429918,169.3175,-65.00275,0
10.34029,-3.549296,2.67827,168.518,-67.82382,0
9.918512,-3.456901,3.237349,165.3789,-63.64822,0
9.567064,-3.464328,4.100766,161.7896,-59.38187,0
9.163168,-3.403337,3.989812,161.6068,-60.04659,0
8.783867,-2.777568,2.660226,162.1579,-68.59686,0
8.076725,-2.319456,1.342017,167.8539,-73.33472,0
7.987926,-2.012794,0.8185345,170.0255,-75.78351,0
8.1004,-1.884054,0.8169507,168.189,-76.09925,0
8.225484,-1.749517,0.3945767,173.6774,-78.2242,0
8.354177,-1.509646,0.2098594,93.69057,-79.04226,0
8.172211,-1.61282,0.1368605,156.8246,-78.49501,0
8.06028,-1.753535,-0.1345761,-93.07239,-77.25654,0
8.298054,-1.524753,-0.3694308,-150.4188,-79.74178,0
8.120472,-1.352636,-0.3168141,-166.1458,-80.63561,0
7.937811,-0.9648411,-0.4975903,-153.9065,-82.73132,0
7.525833,-0.5410841,-0.9827188,-118.2446,-80.68226,0
7.072686,-0.05446671,-1.235084,-94.60544,-79.17425,0
6.812156,0.3473092,-1.255079,-78.02197,-78.64633,0
6.761389,0.469301,-1.480943,-75.39034,-76.35187,0
7.260458,0.2196774,-1.334501,-82.91066,-80.12453,0
7.984972,0.09442368,-0.9225987,-85.85414,-84.5349,0
8.252293,0.1906015,-0.6526278,-74.81592,-85.85097,0
8.222157,0.5001545,-0.8814175,-61.67913,-82.15228,0
8.24874,0.5954993,-0.9116801,-56.51193,-82.3103,0
8.517551,0.5995832,-0.7073589,-48.16262,-84.17966,0
9.148588,0.6077869,-0.8879176,-52.73791,-83.12949,0
9.672661,0.6996203,-1.05157,-51.44611,-82.33424,0
9.882688,0.8698221,-1.494709,-52.24212,-79.27127,0
9.926216,0.9913812,-1.750942,-51.4311,-78.03609,0
9.838813,1.173918,-1.361003,-37.08074,-79.92812,0
10.06608,1.282883,-1.370955,-33.30664,-79.3619,0
10.46946,1.207773,-1.416538,-36.30889,-80.06648,0
10.53978,1.007634,-1.038278,-34.89491,-82.92784,0
10.44603,0.8229256,-0.5055737,-22.57352,-85.44891,0
10.50339,0.7929094,-0.4621802,-23.31206,-85.10118,0
10.59136,0.859027,-0.6003709,-26.8271,-84.12544,0
10.33861,1.001252,-0.3943013,-15.67161,-83.88799,0
10.03661,1.106839,-0.3050752,-10.70484,-83.25705,0
10.0437,1.257135,-0.7640032,-19.9626,-80.96862,0
9.914396,1.156444,-1.052913,-30.78569,-80.7552,0
10.00417,0.9804368,-0.7444629,-27.99297,-83.61353,0
9.821688,1.058762,-0.8518785,-28.75856,-81.64115,0
9.673941,1.149946,-0.8181042,-25.31858,-81.55044,0
9.443073,1.133238,-0.4864433,-15.93767,-82.76717,0
9.221952,0.9423136,0.09745865,7.02959,-84.22042,0
9.401902,0.9179258,0.04411683,2.704898,-84.50539,0
9.49178,1.150651,-0.5797401,-16.14218,-81.28779,0
9.440629,1.339914,-0.9673433,-22.64879,-79.29955,0
9.334466,1.301039,-0.9170007,-23.47135,-80.40804,0
9.604208,1.131507,-0.8002673,-25.42121,-82.26167,0
9.942787,1.103489,-0.6346144,-21.06516,-82.98085,0
10.02564,1.161129,-0.7619925,-23.0632,-81.9133,0
10.03198,1.139625,-0.8782326,-26.88138,-81.73722,0
10.2257,0.9618669,-0.7402969,-28.72151,-83.68509,0
10.64583,0.8545794,-0.5837089,-26.3883,-84.82841,0
10.94659,0.8690576,-0.6702573,-28.79326,-84.2153,0
10.68061,0.9858031,-0.560812,-21.55846,-83.79776,0
10.36272,1.142481,-0.5891159,-18.62711,-82.57726,0
10.18988,1.131372,-0.7506178,-23.55676,-82.21524,0
10.31905,1.250699,-0.8861628,-23.55976,-81.26851,0
10.41958,1.239231,-1.124753,-29.18736,-80.62792,0
10.33158,1.265094,-1.103597,-28.08881,-80.73443,0
10.27367,1.287721,-0.9349031,-23.76554,-81.32165,0
10.24842,1.309538,-0.8442472,-21.19202,-81.403,0
10.34916,0.958124,-0.6830391,-26.62769,-84.15199,0
10.52766,0.8320959,-0.4975683,-23.65193,-85.12879,0
10.4825,0.9945193,-0.5427789,-20.72516,-83.52599,0
10.4784,1.137477,-0.602564,-18.95792,-82.71867,0
10.30499,0.8589777,-0.7701407,-34.82857,-83.7259,0
10.56869,0.649292,-0.4187872,-26.13035,-86.49228,0
10.57177,0.4639924,-0.1477924,-11.93082,-87.79922,0
10.3391,0.5702979,0.1551866,11.67298,-86.33284,0
10.13549,0.6974307,-0.05996418,-3.162962,-85.73141,0
10.01994,0.7435791,-0.3543691,-19.86339,-84.941,0
10.12214,0.7479336,-0.4028313,-22.88488,-85.16795,0
10.16385,0.7921179,-0.2623164,-14.43577,-85.30917,0
10.08988,0.8283031,-0.1805008,-9.546455,-85.14902,0
10.00136,0.7816842,-0.07924257,-4.414065,-85.59885,0
10.11211,0.8526294,-0.2406758,-11.6564,-84.79549,0
10.2188,0.9655353,-0.7173772,-26.41755,-82.59898,0
10.14312,0.8824312,-0.6300528,-27.57494,-84.10413,0
10.0434,0.9029552,-0.529213,-23.34498,-84.09107,0
9.921503,0.9386124,-0.6674073,-27.36136,-83.14135,0
9.812019,0.9960093,-0.8150819,-30.19377,-82.23358,0
9.651771,0.8577281,-0.6419094,-29.89527,-84.05205,0
9.733812,0.8177709,-0.5788641,-29.02353,-84.27295,0
9.890793,0.7395468,-0.6726375,-36.41154,-84.24411,0
9.840256,0.8492776,-0.9313111,-39.83027,-82.18008,0
9.558273,0.8982582,-0.8541231,-35.85938,-82.57153,0
9.586538,0.8799772,-1.016187,-41.46781,-81.80659,0
9.649269,0.9095243,-1.044133,-40.85767,-81.77261,0
9.537462,0.9348677,-1.061894,-40.37579,-81.47055,0
9.504123,0.9968687,-1.224351,-41.65302,-80.23358,0
9.598141,0.8489647,-1.155431,-46.80917,-81.80755,0
9.621645,0.7958279,-1.007118,-45.32581,-82.69778,0
9.830429,0.7771567,-1.16397,-49.95885,-81.7241,0
9.852099,0.8461105,-1.424049,-52.17035,-79.97506,0
9.708478,0.8130709,-1.334642,-52.29687,-80.99106,0
9.703098,0.8407239,-1.233282,-48.75556,-81.38317,0
9.656862,0.7847893,-1.20435,-50.9645,-81.62597,0
9.736881,0.7366884,-1.145044,-51.85131,-82.20681,0
9.749703,0.7749414,-1.101487,-48.77038,-82.16401,0
9.65774,0.7683437,-1.087006,-48.89944,-82.15804,0
9.500074,0.7307813,-0.876886,-44.79488,-83.47713,0
9.645611,0.7501211,-0.8028082,-41.12978,-83.61213,0
9.762799,0.8573082,-1.059023,-43.29915,-81.57587,0
9.7077,0.9882527,-1.157195,-40.20063,-80.76715,0
9.476652,1.058698,-1.156598,-37.57821,-80.43583,0
9.528425,1.049374,-1.136697,-37.39198,-80.83524,0
9.597033,0.8584997,-0.8785348,-38.31489,-83.34492,0
9.745268,0.8125769,-0.5626031,-27.89798,-84.63921,0
9.90443,0.8316221,-0.6362505,-30.38415,-83.88281,0
9.861622,0.8758878,-0.8737318,-36.7421,-82.45488,0
9.888628,0.8528368,-0.7984283,-35.51719,-83.39789,0
10.10188,0.7824306,-0.5748982,-29.46679,-84.89353,0
10.17315,0.888729,-0.5441548,-24.4463,-84.02466,0
10.04552,1.062547,-0.8866209,-29.16457,-81.45859,0
10.09182,1.058058,-1.26703,-39.23192,-80.78971,0
10.02379,0.8598064,-0.6906086,-30.96743,-83.95345,0
9.886075,0.9727164,-0.9573518,-34.95768,-81.59201,0
9.752884,1.076361,-0.9252768,-30.61119,-81.56923,0
9.665717,0.9101377,-0.685619,-29.26666,-83.79572,0
9.782191,0.8901297,-0.4964176,-22.59499,-84.27832,0
9.940597,0.9030843,-0.7256475,-30.56204,-83.09023,0
10.11846,0.8775925,-0.8224593,-34.87285,-83.17032,0
10.19525,0.8766065,-0.8179319,-34.73183,-83.31662,0
10.18931,0.6519036,-0.6767392,-40.92328,-85.20777,0
10.29915,0.4951714,-0.5175412,-42.48183,-86.44671,0
10.18296,0.4883101,-0.4939025,-41.84858,-86.12375,0
10.30475,0.423747,-0.6406231,-53.27027,-85.58767,0
10.46448,0.3914453,-0.6844859,-57.3093,-85.67183,0
10.1831,0.6762867,-0.801443,-44.20419,-83.66415,0
9.902559,0.7831844,-0.9778777,-44.60401,-82.32971,0
9.733662,0.7398784,-0.8406257,-42.78233,-83.65463,0
9.91769,0.7865128,-0.9391909,-43.2676,-82.80237,0
10.2115,0.7999671,-1.098506,-46.50901,-82.24068,0
10.14848,0.7799871,-0.8761697,-40.9848,-83.72198,0
9.863377,0.8109052,-0.8924116,-40.6863,-82.89978,0
9.923184,0.739626,-1.031146,-48.31034,-82.58781,0
10.13027,0.6966671,-0.9940035,-49.22928,-83.31473,0
10.26823,0.6015317,-0.6722746,-42.36797,-85.55123,0
10.12496,0.5149002,-0.2937642,-23.43942,-87.07948,0
9.945483,0.5489075,-0.4613017,-35.1768,-85.58974,0
10.28354,0.5963455,-0.9621211,-53.06371,-83.92657,0
10.23472,0.6285253,-0.7379256,-43.80546,-84.8491,0
10.025,0.6976223,-0.7626811,-41.72993,-83.94884,0
9.981546,0.8244313,-0.8299221,-37.93465,-83.04653,0
9.983252,0.7896945,-0.7820889,-37.89223,-83.75803,0
10.19736,0.8384711,-0.8168175,-36.44125,-83.38809,0
10.13597,0.8919653,-1.030204,-40.35649,-81.9618,0
10.08111,0.9681866,-1.158968,-40.49636,-81.19108,0
10.04765,0.8902767,-1.00082,-39.84756,-82.71555,0
10.07879,0.7756298,-0.559057,-28.02067,-85.21468,0
10.22124,0.7577419,-0.4863249,-26.33946,-85.08839,0
10.37896,0.7460874,-0.5489463,-29.79764,-84.87426,0
10.28372,0.8419345,-0.4873886,-23.67391,-84.47993,0
10.15217,0.8389615,-0.4235166,-20.97931,-84.74617,0
10.34733,0.8364227,-0.2908312,-14.5939,-85.21719,0
10.69599,0.860927,-0.1571034,-7.647692,-85.3662,0
10.70774,0.811388,-0.003362831,0.0274694,-85.7484,0
10.8256,0.7810468,0.185907,10.22773,-85.7356,0
11.16571,0.8363092,-0.003801484,0.1778078,-85.65315,0
