,time_stamps,x_accel,y_accel,z_accel,pitch,roll
2607,1883401.5207906223,-0.7141648,-9.913841,-0.306763,-179.4612,4.350394
2608,1883401.5368148698,0.06002519,-9.927263,1.066108,143.4164,-0.8364513
2609,1883401.5528391174,0.564091,-10.31431,2.106248,175.2738,-3.350202
2610,1883401.568863365,0.5175323,-12.01004,1.600459,178.9922,-2.3861
2611,1883401.5848876126,1.469599,-12.25503,0.2893328,179.8501,-7.308645
2612,1883401.6009118601,4.988754,-11.06854,0.7033799,179.6623,-26.13947
2613,1883401.6169361076,5.015297,-11.21709,-0.5911799,-143.7337,-24.02562
2614,1883401.6329603554,5.362717,-11.17592,-0.8650063,-176.0038,-25.73183
2615,1883401.648984603,5.679735,-9.672074,1.441239,143.4326,-30.62106
2616,1883401.6650088504,4.968038,-10.99341,1.680483,175.6347,-23.45088
2617,1883401.681033098,4.0328,-12.65328,1.835849,178.9839,-16.85172
2618,1883401.6970573456,3.172174,-13.25884,2.032387,179.3021,-12.85319
2619,1883401.7130815932,2.366415,-13.25475,1.728824,179.4327,-9.670141
2620,1883401.7291058407,2.083289,-12.67255,0.7137326,179.7483,-9.233099
2621,1883401.7451300882,1.893368,-10.8431,-0.1958196,-143.8899,-9.976224
2622,1883401.761154336,1.820506,-8.972965,-1.131449,-175.56,-11.5714
2623,1883401.7771785834,1.729184,-7.150472,-1.505134,-177.9049,-13.5772
2624,1883401.793202831,1.620932,-6.239907,-1.428299,-177.8493,-14.32438
2625,1883401.8092270785,1.280425,-6.226422,-0.7353949,-178.909,-11.22772
2626,1883401.8252513262,1.392899,-6.455636,0.167796,143.78,-12.22475
2627,1883401.8412755737,1.899746,-7.163778,0.2538056,176.1192,-15.10446
2628,1883401.8572998212,1.618595,-7.837931,1.714729,178.0668,-11.04461
2629,1883401.8733240687,1.329751,-8.329839,1.414782,178.7936,-8.682549
2630,1883401.8893483165,0.6889087,-8.721639,1.337382,178.9876,-3.985725
2631,1883401.905372564,0.4459776,-9.133595,1.09908,179.2424,-2.595772
2632,1883401.9213968115,0.5401975,-8.722287,1.07956,179.1863,-3.603848
2633,1883401.937421059,0.5884056,-7.963614,0.590627,179.4732,-4.299584
2634,1883401.9534453067,0.36051,-7.939462,0.3434938,179.6886,-2.416382
2635,1883401.9694695543,-0.06306895,-8.225787,-0.1380331,-143.8863,0.7639145
2636,1883401.9854938018,0.03894352,-8.745709,-0.4038188,-176.1003,-0.3268271
2637,1883402.0015180495,0.3658977,-8.980859,-0.5876964,-179.2235,-2.551164
2638,1883402.017542297,0.6140711,-9.053934,-0.4358564,-179.6593,-4.045807
2639,1883402.0335665445,0.9147005,-9.696902,-0.1233126,-179.918,-5.54347
2640,1883402.049590792,0.584915,-10.63173,0.330279,143.8379,-2.921749
2641,1883402.0656150398,0.00462196,-11.47508,0.604045,176.1393,0.2959918
2642,1883402.0816392873,-0.3443028,-11.37626,0.3448357,179.4878,1.929706
2643,1883402.0976635348,0.7671485,-11.33405,0.04094791,179.9459,-4.494987
2644,1883402.1136877823,2.177627,-12.06892,-0.7306857,-143.7203,-10.85117
2645,1883402.12971203,0.7219816,-13.2435,0.8470231,147.3332,-2.391773
2646,1883402.1457362776,1.615022,-13.1067,2.215781,176.021,-7.342276
2647,1883402.161760525,2.751549,-13.38176,1.404553,179.2254,-12.05408
2648,1883402.1777847726,3.763746,-13.58811,2.349106,179.2398,-15.65635
2649,1883402.1938090203,3.621476,-10.94112,2.288417,178.8868,-18.32161
2650,1883402.2098332678,5.331074,-9.976122,1.72426,179.0104,-28.88432
2651,1883402.2258575154,4.45481,-9.989515,1.396342,179.1992,-23.37169
2652,1883402.2418817629,4.173253,-10.00809,0.7257348,179.5851,-22.43591
2653,1883402.2579060106,4.244217,-9.831104,0.1113595,179.9355,-23.43085
2654,1883402.2739302581,4.147884,-9.199292,0.6123199,179.5807,-24.32193
2655,1883402.2899545056,3.442256,-9.674807,0.987788,179.3974,-18.97723
2656,1883402.3059787531,2.61752,-10.31277,1.191253,179.3594,-13.58294
2657,1883402.3220030009,1.843362,-10.07059,1.89251,178.929,-9.742529
2658,1883402.3380272484,1.809042,-8.507853,1.867826,178.5089,-11.93528
2659,1883402.354051496,2.003849,-7.545691,1.723142,178.2612,-14.86311
2660,1883402.3700757434,1.997473,-7.445166,1.747459,178.1942,-14.65207
2661,1883402.3860999912,1.94512,-7.60965,1.730498,178.2884,-13.92566
2662,1883402.4021242387,1.681311,-7.727374,1.812839,178.2616,-11.73606
2663,1883402.4181484862,1.65493,-8.098994,1.577582,178.6193,-11.27427
2664,1883402.4341727337,1.510077,-8.213728,1.689808,178.5653,-10.084
2665,1883402.4501969814,1.609795,-8.865172,0.3629111,179.7175,-10.27626
2666,1883402.466221229,1.109083,-8.55754,0.4284614,179.6625,-7.036671
2667,1883402.4822454765,1.028845,-8.776731,0.684971,179.4913,-6.588916
2668,1883402.498269724,0.5618529,-8.906389,0.5425491,179.6078,-3.266126
2669,1883402.5142939717,0.3686286,-8.660781,0.1232079,179.9078,-2.302576
2670,1883402.5303182192,0.4311878,-8.58666,-0.2117765,-143.8347,-2.922585
2671,1883402.5463424667,0.4439082,-8.626653,-0.5771112,-175.9559,-2.946036
2672,1883402.5623667145,0.1499751,-8.667284,-0.06633025,-179.589,-0.7750745
2673,1883402.578390962,-0.03240768,-8.477417,0.4372519,143.6854,0.356272
2674,1883402.5944152095,0.2488687,-8.5123,1.000448,175.6128,-1.869447
2675,1883402.610439457,0.6433091,-9.08465,1.349818,178.7057,-4.247022
2676,1883402.6264637047,0.7495514,-9.514663,1.027061,179.3116,-4.528094
2677,1883402.6424879523,0.3960176,-10.00586,0.587532,179.6567,-2.027915
2678,1883402.6585121998,0.05253044,-10.47947,0.04366973,-144.0265,-0.07814822
2679,1883402.6745364473,-0.4925014,-10.59578,-0.4826137,-176.1547,2.980415
2680,1883402.690560695,0.5971844,-10.82289,-0.4619794,-179.414,-3.78467
2681,1883402.7065849425,2.645456,-10.36724,1.787521,143.0719,-15.28084
2682,1883402.72260919,2.322362,-11.56068,1.796993,175.6292,-10.93841
2683,1883402.7386334375,2.427958,-13.08709,0.7808833,179.367,-10.41481
2684,1883402.7546576853,3.289657,-13.66638,0.5241281,179.8012,-13.84172
2685,1883402.7706819328,2.143292,-13.69199,-0.7620946,-143.7711,-8.355992
2686,1883402.7867061803,3.972268,-11.36308,0.6736545,147.2747,-20.55455
2687,1883402.8027304278,5.295045,-9.945054,1.364544,175.9529,-28.81454
2688,1883402.8187546756,4.617125,-9.337818,0.7634958,179.1777,-26.03782
2689,1883402.834778923,3.810243,-9.425776,0.6559858,179.545,-21.47472
2690,1883402.8508031706,3.492529,-10.27278,1.076191,179.416,-18.34284
2691,1883402.866827418,3.342244,-10.48892,0.6075284,179.6826,-17.53072
2692,1883402.8828516658,2.588126,-11.32935,0.3775057,179.8292,-12.36026
2693,1883402.8988759133,1.689588,-11.94994,0.02051232,-144.0102,-7.534817
2694,1883402.9149001609,1.272207,-10.39376,-0.3793451,-176.1918,-6.833253
2695,1883402.9309244084,1.299422,-8.285906,-0.9407879,-178.8214,-9.119284
2696,1883402.946948656,1.612432,-6.930932,-1.139148,-178.5804,-13.46603
2697,1883402.9629729036,1.790258,-6.271822,-1.023232,-178.5029,-16.07705
2698,1883402.9789971511,1.971804,-6.529128,-1.46199,-178.0403,-16.48912
2699,1883402.9950213986,1.602098,-7.212068,-1.014576,-178.8676,-11.98808
2700,1883403.0110456464,1.651319,-7.650984,0.7863123,143.2555,-12.04786
2701,1883403.027069894,1.505406,-8.571872,0.7401491,175.8219,-9.7075
2702,1883403.0430941414,0.8810115,-9.032428,0.9273083,178.9897,-5.078467
2703,1883403.059118389,0.3746871,-9.298272,1.045144,179.2718,-1.942727
2704,1883403.0751426367,0.4231746,-9.288225,1.061237,179.2917,-2.624976
2705,1883403.0911668842,0.4495712,-8.901514,1.215836,179.119,-2.896316
2706,1883403.1071911317,0.4392821,-8.306909,1.045985,179.1321,-3.020042
2707,1883403.1232153794,0.4145506,-7.98241,0.5678764,179.4928,-2.960382
2708,1883403.139239627,0.2246115,-7.934877,0.3519927,179.6803,-1.468875
2709,1883403.1552638744,0.009532459,-8.096043,0.3648808,179.6811,0.1013351
2710,1883403.171288122,0.00741759,-8.372888,0.1765489,179.8545,-0.04896234
2711,1883403.1873123697,0.4424719,-8.695776,-0.1008581,-143.9255,-3.216879
2712,1883403.2033366172,0.8479807,-9.206427,-0.07257447,-176.3508,-5.506561
2713,1883403.2193608647,1.035057,-10.37582,0.5874622,144.0562,-5.72779
2714,1883403.2353851122,0.8059645,-11.85243,0.9896117,176.0363,-3.70267
2715,1883403.25140936,-0.009904377,-12.24789,0.3833923,179.4957,0.4685575
2716,1883403.2674336075,0.02486694,-12.08058,-0.1642102,-143.9707,-0.1364487
2717,1883403.283457855,1.452655,-12.67149,-0.6197598,-176.184,-7.199974
2718,1883403.2994821025,1.77859,-13.56664,-0.6373026,-179.4419,-7.55623
2719,1883403.3155063502,0.1067512,-13.71649,1.834632,143.4791,0.3258064
2720,1883403.3315305978,1.687095,-12.9299,0.5390022,176.2244,-8.24884
2721,1883403.3475548453,3.670229,-14.0299,1.04079,179.3402,-15.32775
2722,1883403.3635790928,3.426813,-12.66388,1.899012,179.2774,-15.02041
2723,1883403.3796033405,4.316098,-10.78621,2.441648,178.7758,-22.1058
2724,1883403.395627588,5.447941,-9.846426,2.060646,178.7829,-29.25903
2725,1883403.4116518355,4.716451,-9.638246,2.360846,178.5447,-25.06961
2726,1883403.427676083,4.524789,-9.580795,1.66255,178.964,-24.89376
2727,1883403.4437003308,4.596124,-9.344489,0.8945711,179.4164,-26.20815
2728,1883403.4597245783,4.256337,-9.271298,1.007394,179.3293,-24.35527
2729,1883403.4757488258,3.407851,-9.630292,0.8743059,179.4592,-18.84547
2730,1883403.4917730733,2.719664,-10.1898,0.852378,179.5291,-14.40997
2731,1883403.507797321,1.926839,-9.918227,1.436286,179.1614,-10.41748
2732,1883403.5238215686,1.789377,-8.664999,1.593796,178.7735,-11.55587
2733,1883403.539845816,1.840274,-7.91479,1.63325,178.5011,-12.9918
2734,1883403.5558700636,1.817352,-7.464837,1.669517,178.2814,-13.42786
2735,1883403.5718943113,1.881858,-7.172042,1.858455,177.9283,-14.35236
2736,1883403.5879185589,1.985273,-7.269895,1.86873,177.9753,-14.87603
2737,1883403.6039428064,1.530182,-7.361561,2.309333,177.5616,-10.82268
2738,1883403.6199670539,0.9847639,-7.760744,1.631541,178.4392,-6.623479
2739,1883403.6359913016,1.236201,-7.852377,0.4454305,179.5823,-9.126683
2740,1883403.6520155491,1.198856,-8.049006,-0.0007073618,-144.002,-8.420033
2741,1883403.6680397966,0.9430121,-8.2626,0.1098231,147.5081,-6.297719
2742,1883403.6840640444,0.6717826,-8.829118,0.2717108,176.5619,-4.125094
2743,1883403.700088292,0.4378006,-9.0797,0.2792805,179.482,-2.587675
2744,1883403.7161125394,0.4790459,-9.287915,0.1421315,179.8727,-2.973074
2745,1883403.732136787,0.3258714,-9.099722,-0.0719781,-143.9528,-1.948285
2746,1883403.7481610347,-0.05144934,-8.680115,0.2966264,147.3712,0.6191741
2747,1883403.7641852822,-0.09995532,-8.220125,0.8570987,176.0267,0.7341916
2748,1883403.7802095297,0.5006876,-8.029757,1.16741,178.6365,-4.008013
2749,1883403.7962337772,0.5219659,-8.09691,0.9743441,179.1156,-3.676462
2750,1883403.812258025,0.4831529,-8.655251,0.2331856,179.8092,-3.143626
2751,1883403.8282822724,0.1560544,-9.846654,-0.6058776,-143.6571,-0.6856162
2752,1883403.84430652,-0.1998727,-10.6661,-1.092728,-175.8547,1.26783
2753,1883403.8603307675,1.38493,-10.18564,0.9573442,143.8194,-8.699977
2754,1883403.8763550152,2.334215,-10.37463,2.181563,175.2765,-12.90166
2755,1883403.8923792627,2.062831,-12.51598,0.1642867,-144.4534,-9.055357
2756,1883403.9084035102,3.266073,-12.59868,1.001164,147.1998,-15.03717
2757,1883403.9244277577,4.681421,-12.94525,1.625702,176.2018,-20.28108
2758,1883403.9404520055,3.364168,-14.67787,-2.283107,-143.7463,-12.01692
2759,1883403.956476253,4.613658,-12.35374,-0.1248812,147.5849,-21.44966
2760,1883403.9725005005,5.337636,-10.99007,1.418287,176.0616,-26.31688
2761,1883403.988524748,4.623538,-11.12305,0.8809187,179.2651,-22.14102
2762,1883404.0045489958,3.481203,-11.50482,0.5858464,179.7127,-16.18011
2763,1883404.0205732433,3.11486,-11.76924,0.7718173,179.6778,-14.5724
2764,1883404.0365974908,2.632186,-11.75259,0.3551485,179.8524,-12.37254
2765,1883404.0526217383,2.090473,-11.85867,-0.1821181,-143.9263,-9.703791
2766,1883404.068645986,1.570869,-10.96857,-0.4879542,-176.1648,-7.916041
2767,1883404.0846702335,1.296966,-9.263478,-0.940875,-178.9958,-7.899494
2768,1883404.100694481,1.37516,-7.748386,-1.386956,-178.6108,-10.16912
2769,1883404.1167187286,1.501493,-6.864251,-1.144979,-178.6022,-12.46175
2770,1883404.1327429763,1.494733,-6.55174,-1.092769,-178.5411,-12.74143
2771,1883404.1487672238,1.500521,-6.742432,-0.6199601,-179.2147,-12.47134
2772,1883404.1647914713,1.470933,-7.373458,-0.2236046,-179.7544,-11.15075
2773,1883404.1808157188,1.459355,-8.298474,-0.1063969,-179.9072,-9.845226
2774,1883404.1968399666,1.007848,-8.610764,0.1983741,143.849,-6.318774
2775,1883404.212864214,0.829101,-8.415741,1.528184,175.1587,-5.400704
2776,1883404.2288884616,0.7207255,-8.428559,1.182804,178.6855,-4.76191
2777,1883404.2449127093,0.3457298,-8.511723,0.8444418,179.2955,-2.034593
2778,1883404.2609369569,-0.05377306,-8.595457,0.4593761,179.6394,0.6528317
2779,1883404.2769612044,0.02694442,-8.489627,0.3195949,179.7458,-0.2425528
2780,1883404.2929854519,0.1492196,-8.050242,0.4456775,179.6043,-1.163724
2781,1883404.3090096996,0.06017237,-7.586121,0.8353725,179.1624,-0.3797568
2782,1883404.3250339471,0.05126765,-7.660378,0.5144936,179.4964,-0.3749158
2783,1883404.3410581946,0.1387232,-8.232355,0.2238319,179.8061,-1.024823
2784,1883404.3570824421,0.5094721,-9.145001,0.1516701,179.894,-3.407794
2785,1883404.37310669,0.7598703,-10.15636,0.5366241,179.7061,-4.379508
2786,1883404.3891309374,0.8323153,-11.36505,0.8487767,179.6261,-4.167469
2787,1883404.405155185,0.2211375,-11.99229,0.1689142,179.9295,-0.7277934
2788,1883404.4211794324,-0.8656562,-11.82015,-0.4787083,-143.8031,4.772902
2789,1883404.4372036802,1.182601,-11.95808,-1.345049,-175.8619,-6.669439
2790,1883404.4532279277,1.531797,-12.95014,-1.882033,-178.9993,-6.783418
2791,1883404.4692521752,0.5690525,-13.63976,0.5616607,143.8717,-1.925918
2792,1883404.4852764227,1.692384,-12.70028,2.294984,175.5788,-8.055874
2793,1883404.5013006704,1.608632,-11.83277,1.367223,179.0847,-7.715863
2794,1883404.517324918,4.104114,-13.75858,2.567316,179.1955,-17.11218
2795,1883404.5333491655,3.274116,-12.24027,3.674215,178.5766,-14.11385
2796,1883404.549373413,4.367627,-10.39478,3.075982,178.3649,-22.90463
2797,1883404.5653976607,4.953185,-9.802973,2.009876,178.8093,-26.83537
2798,1883404.5814219082,4.218781,-10.1769,1.502476,179.1674,-21.84482
2799,1883404.5974461557,4.330652,-9.714389,0.5057865,179.6988,-24.18388
2800,1883404.6134704032,4.315981,-9.607803,-0.09163692,-143.9417,-24.20582
2801,1883404.629494651,3.967595,-9.280392,0.5144482,147.2551,-22.98569
2802,1883404.6455188985,3.322953,-9.807895,0.6267715,176.3871,-18.20304
2803,1883404.661543146,2.377183,-10.54802,1.036638,179.145,-12.00456
2804,1883404.6775673935,1.375443,-9.790286,1.67019,178.962,-7.305284
2805,1883404.6935916413,1.107196,-8.520764,1.615032,178.715,-7.196378
2806,1883404.7096158888,1.257063,-7.710746,1.510396,178.5412,-9.313397
2807,1883404.7256401363,1.638363,-7.481064,1.196109,178.7773,-12.55751
2808,1883404.741664384,1.667874,-7.557216,1.285348,178.7113,-12.28267
2809,1883404.7576886315,1.71392,-7.642403,1.216699,178.8067,-12.51136
2810,1883404.773712879,1.602167,-8.053866,1.181823,178.955,-10.99182
2811,1883404.7897371266,1.078154,-8.532434,1.327015,178.9561,-6.694051
2812,1883404.8057613743,0.3793178,-8.981079,0.7920646,179.4324,-1.906939
2813,1883404.8217856218,0.8416654,-8.31702,-0.02206827,-143.9714,-6.182495
2814,1883404.8378098693,1.08183,-8.431616,0.03657924,147.5717,-7.478532
2815,1883404.8538341168,0.8860591,-8.44523,0.5811393,176.2935,-5.825746
2816,1883404.8698583646,0.7393499,-8.743952,0.9566578,178.9611,-4.679274
2817,1883404.885882612,0.507046,-8.842777,0.912328,179.2992,-3.094996
2818,1883404.9019068596,0.5333757,-8.917302,0.6644046,179.5177,-3.429832
2819,1883404.917931107,0.4584365,-8.679111,0.6180645,179.5296,-2.970408
2820,1883404.9339553548,0.5435982,-8.448433,1.091792,179.1212,-3.722672
2821,1883404.9499796024,1.125286,-8.500782,1.490394,178.8187,-7.838043
2822,1883404.9660038499,1.258872,-8.740889,1.508706,178.8687,-8.147443
2823,1883404.9820280974,0.7012138,-9.443655,0.344801,179.7643,-3.839867
2824,1883404.9980523451,0.1045979,-10.0203,-0.1874624,-143.8985,-0.2175817
2825,1883405.0140765926,-0.4226513,-10.63821,-0.2988678,-176.2498,2.572418
2826,1883405.0301008401,0.6731224,-10.99952,0.2760922,144.2312,-4.116343
2827,1883405.0461250877,1.877329,-10.72752,1.755744,175.5581,-10.48377
2828,1883405.0621493354,1.474137,-11.98672,0.9512958,179.2536,-6.705545
2829,1883405.078173583,2.088872,-12.39492,-0.146206,-143.9853,-9.835177
2830,1883405.0941978304,4.277114,-12.04357,0.7072311,147.3147,-20.5916
2831,1883405.110222078,3.304345,-12.88543,-0.2050889,-147.1748,-13.83092
2832,1883405.1262463257,3.422546,-12.70242,-0.5204182,-176.5395,-15.14421
2833,1883405.1422705732,4.425565,-10.69526,0.807716,143.8973,-23.3378
2834,1883405.1582948207,4.803834,-9.70158,0.9168268,175.8697,-26.69731
2835,1883405.1743190682,4.081023,-9.819845,0.1369331,179.5602,-22.13949
2836,1883405.190343316,3.233021,-9.999744,0.4446496,179.7102,-17.37514
2837,1883405.2063675635,3.163304,-10.5435,0.4323256,179.7735,-16.55925
2838,1883405.222391811,2.79002,-11.1021,-0.02572045,-143.991,-13.83048
2839,1883405.2384160585,2.153662,-11.93799,0.0965479,147.5617,-9.822089
2840,1883405.2544403062,1.521164,-11.0627,-0.06576257,-147.2079,-7.537058
2841,1883405.2704645537,1.25321,-9.268581,-0.8060001,-176.164,-7.646652
2842,1883405.2864888012,1.437583,-7.66055,-0.9748343,-178.7014,-10.93394
2843,1883405.302513049,1.712439,-6.795134,-0.7288344,-179.0644,-14.50823
2844,1883405.3185372965,1.73346,-6.919761,-0.6417458,-179.2287,-13.99911
2845,1883405.334561544,1.974743,-6.882663,-0.434797,-179.4743,-16.19673
2846,1883405.3505857915,1.880359,-7.544781,-0.4528882,-179.5434,-13.76666
2847,1883405.3666100393,1.37532,-8.253118,0.7799925,143.3646,-8.944019
2848,1883405.3826342868,1.137351,-8.735515,0.6942667,175.8794,-7.182226
2849,1883405.3986585343,0.5964061,-9.098352,0.7244802,179.1385,-3.347964
2850,1883405.4146827818,0.3505361,-9.369507,0.8567884,179.4052,-1.961001
2851,1883405.4307070295,0.2376031,-9.077715,0.8247689,179.423,-1.41944
2852,1883405.446731277,0.461181,-8.393482,0.4056941,179.6746,-3.341117
2853,1883405.4627555246,0.6020517,-7.982449,0.1396894,179.8773,-4.449821
2854,1883405.478779772,0.3015407,-8.09218,0.02043328,179.9821,-1.895062
2855,1883405.4948040198,0.1357384,-8.350954,-0.1768035,-143.8559,-0.8018629
2856,1883405.5108282673,0.267838,-8.506118,-0.3624454,-176.1137,-1.896522
2857,1883405.5268525148,0.7852669,-8.648766,-0.3185209,-179.396,-5.551754
2858,1883405.5428767623,0.9555227,-9.15863,0.08235132,143.9834,-6.035557
2859,1883405.55890101,0.7635345,-10.02843,0.4564297,176.1479,-4.187432
2860,1883405.5749252576,0.4663689,-11.46862,0.7394826,179.3208,-2.129515
2861,1883405.590949505,-0.3735455,-12.08238,0.3713081,179.8167,2.199618
2862,1883405.6069737526,-0.7204203,-12.28597,-0.2774673,-143.8993,3.527038
2863,1883405.6229980004,0.736001,-12.28694,-1.094364,-175.9852,-4.15999
2864,1883405.6390222479,0.8169996,-12.68782,-1.559604,-179.086,-3.682516
2865,1883405.6550464954,0.4803345,-13.36142,-0.179663,-179.9011,-1.888072
2866,1883405.671070743,0.4639062,-12.72847,1.667073,143.4073,-2.068153
2867,1883405.6870949906,1.283235,-12.16742,1.504827,175.8175,-6.429068
2868,1883405.7031192381,3.298007,-13.74464,2.035917,179.0244,-14.04662
2869,1883405.7191434857,3.24522,-11.7993,2.688055,178.842,-15.21857
2870,1883405.7351677332,4.280701,-10.13089,2.660613,178.5004,-23.12258
2871,1883405.751191981,4.884158,-9.479225,1.974803,178.7453,-27.29096
2872,1883405.7672162284,4.310998,-9.685561,1.67566,178.9769,-23.33322
2873,1883405.783240476,4.292468,-9.945375,0.9303587,179.4588,-23.20018
2874,1883405.7992647234,4.266913,-9.721402,0.5950999,179.6402,-23.70278
2875,1883405.8152889712,3.973462,-9.705469,0.8653983,179.4741,-22.01845
2876,1883405.8313132187,3.405421,-9.884878,0.6489377,179.6191,-18.61214
2877,1883405.8473374662,2.689254,-10.17648,0.7027092,179.6114,-14.30635
2878,1883405.863361714,2.012144,-9.826394,1.154126,179.313,-11.11229
2879,1883405.8793859615,1.8173,-8.701067,1.302697,179.0067,-11.69209
2880,1883405.895410209,1.886162,-7.886075,1.291697,178.8061,-13.47809
2881,1883405.9114344565,1.856417,-7.453347,1.475908,178.4743,-13.7817
2882,1883405.9274587042,1.336295,-7.293715,1.804618,178.0551,-9.667342
2883,1883405.9434829517,1.191627,-7.236812,1.850417,177.9763,-8.949442
2884,1883405.9595071992,1.459437,-7.216038,1.790354,178.0312,-11.33216
2885,1883405.9755314467,1.654291,-7.784977,1.077579,178.9675,-11.96058
2886,1883405.9915556945,1.270832,-8.046576,1.256256,178.888,-8.543434
2887,1883406.007579942,1.040711,-8.566181,1.356006,178.9411,-6.631474
2888,1883406.0236041895,0.795756,-8.825,1.006132,179.2579,-4.931851
2889,1883406.039628437,0.4739006,-8.721595,0.3376392,179.7468,-2.878372
2890,1883406.0556526848,0.6184072,-8.655231,-0.01148649,-143.9906,-4.196005
2891,1883406.0716769323,0.8246334,-9.006288,-0.3609972,-176.1471,-5.347815
2892,1883406.0877011798,0.5780631,-8.987524,-0.3226856,-179.4113,-3.504751
2893,1883406.1037254273,0.02332981,-8.358605,0.008672282,144.0247,0.2647926
2894,1883406.119749675,0.2178111,-8.056534,0.5309435,175.9306,-1.704719
2895,1883406.1357739225,0.5992625,-7.970302,0.9753407,178.7594,-4.570615
2896,1883406.15179817,0.437013,-8.442195,0.7375042,179.3678,-2.813918
2897,1883406.1678224176,0.4940506,-9.65512,0.1254652,179.9059,-2.925948
2898,1883406.1838466653,-0.08419138,-10.68358,-0.5175297,-143.7489,0.7864397
2899,1883406.1998709128,0.6552535,-11.5449,0.05383132,147.5804,-3.624569
2900,1883406.2158951603,2.621096,-11.41125,2.050271,175.8563,-13.7312
2901,1883406.2319194078,2.248818,-12.86314,2.027972,178.97,-9.507225
2902,1883406.2479436556,2.172804,-14.09649,-0.1268844,-144.0098,-8.643374
2903,1883406.263967903,2.964627,-12.23958,1.32974,147.068,-14.1308
2904,1883406.2799921506,3.397193,-11.98494,1.619773,176.1112,-15.93056
2905,1883406.2960163981,2.871588,-11.98318,-0.1914068,-144.2479,-13.20496
2906,1883406.3120406459,4.532079,-10.50482,-0.0406885,-176.4133,-24.51881
2907,1883406.3280648934,6.05564,-9.520927,0.3342318,144.1403,-33.46001
2908,1883406.3440891409,5.501227,-9.743602,-0.8737398,-147.0421,-28.98301
2909,1883406.3601133884,4.090428,-10.96824,-0.7790589,-176.383,-19.46352
2910,1883406.3761376361,3.727406,-11.56475,0.4004556,144.1592,-17.57156
2911,1883406.3921618836,3.286005,-11.65242,0.598134,176.1809,-15.49175
2912,1883406.4081861312,2.567418,-11.81202,0.6200566,179.3888,-11.85927
2913,1883406.424210379,1.795256,-11.34746,0.3766037,179.7976,-8.601518
2914,1883406.4402346264,1.51549,-9.400488,-0.2122943,-143.8505,-9.177006
2915,1883406.456258874,1.640503,-7.634954,-0.6224134,-175.7627,-12.4899
2916,1883406.4722831214,1.793065,-6.361618,-0.8767488,-178.3708,-16.06434
2917,1883406.4883073692,1.814786,-5.945543,-0.7879788,-178.6849,-16.98218
2918,1883406.5043316167,1.711373,-6.511584,-0.8286618,-178.8749,-14.38656
2919,1883406.5203558642,1.694568,-7.171527,-0.5008938,-179.4313,-13.12477
2920,1883406.5363801117,1.727364,-8.084351,-0.5887847,-179.4826,-11.90928
2921,1883406.5524043594,1.254437,-8.69709,0.9603332,143.2918,-7.744187
2922,1883406.568428607,1.041226,-9.09882,0.9794937,175.7238,-6.314084
2923,1883406.5844528545,0.5070667,-9.207945,0.8930637,179.0365,-2.767376
2924,1883406.600477102,0.41271,-9.339525,0.7185025,179.4917,-2.455348
2925,1883406.6165013497,0.2438205,-9.221242,0.6342482,179.5691,-1.396875
2926,1883406.6325255972,0.3626827,-8.590991,0.2207239,179.8328,-2.52535
2927,1883406.6485498447,0.3573307,-8.228452,0.4982791,179.5763,-2.489456
2928,1883406.6645740923,-0.007362556,-7.944398,0.2933182,179.7348,0.3465151
2929,1883406.68059834,-0.151571,-8.109922,0.2405004,179.7903,1.180697
2930,1883406.6966225875,0.05164113,-8.553122,-0.1246299,-143.9058,-0.4942382
2931,1883406.712646835,0.5632525,-8.91635,-0.3098228,-176.1782,-3.957745
2932,1883406.7286710825,1.030286,-9.607726,-0.181817,-179.5257,-6.375
2933,1883406.7446953303,0.6848197,-10.26727,0.4170842,143.8142,-3.573264
2934,1883406.7607195778,0.09864891,-11.0206,0.8066558,176.026,-0.1724448
2935,1883406.7767438253,-0.9037624,-10.97527,0.4168115,179.4426,5.283823
2936,1883406.7927680728,-0.260604,-11.1108,-0.537955,-143.7874,0.9723192
2937,1883406.8087923205,1.359464,-12.26854,-1.150579,-175.9699,-7.045095
2938,1883406.824816568,1.329695,-13.65132,-0.5050734,-179.4797,-5.485474
2939,1883406.8408408156,1.091847,-13.71418,2.255109,143.3504,-4.364862
2940,1883406.856865063,3.046152,-13.85191,1.632583,175.9159,-13.16172
2941,1883406.8728893108,3.821219,-15.06374,2.80933,178.9355,-14.1661
2942,1883406.8889135583,3.103611,-12.71339,3.129554,178.8414,-13.24377
2943,1883406.9049378058,5.143536,-10.50673,2.082031,178.923,-27.20257
2944,1883406.9209620534,5.414327,-9.469404,1.503227,179.0458,-29.91035
2945,1883406.936986301,4.573029,-9.473411,1.652205,178.947,-24.96971
2946,1883406.9530105486,4.570781,-9.303583,1.212444,179.1996,-26.03289
2947,1883406.969034796,4.204243,-9.407269,0.746131,179.5168,-23.79016
2948,1883406.9850590439,3.872384,-9.727926,0.9882404,179.403,-21.34225
2949,1883407.0010832914,3.17768,-10.20388,1.258096,179.3092,-16.69565
2950,1883407.0171075389,2.401442,-10.53375,1.336797,179.3101,-12.25829
2951,1883407.0331317864,1.51793,-9.896599,1.814409,178.9338,-8.079279
2952,1883407.0491560341,1.36278,-8.404263,1.640228,178.6623,-9.104383
2953,1883407.0651802816,1.713578,-7.649536,1.383629,178.646,-12.8448
